name,cuisine_genre_id,tel,zipcode,pref_id,address1,address2,gmap_url,access,business_hours,regular_holiday,parking_flag,parking_text,credit_card,electronic_money,hp_url,gnavi_url,tabelog_url,demaecan_url,ubereats_url
"
岩の海",19,050-3464-9672,615-0878,26,京都市右京区,西京極北衣手町56,https://goo.gl/maps/Bgm3T1McmduyAXER7,阪急京都線 西京極駅 徒歩15分,"17:00～20:00
（L.O.21:30、ドリンクL.O.19:00）",木曜日,1,専用無料2台,不可,,,https://r.gnavi.co.jp/c254600/,https://tabelog.com/kyoto/A2601/A260401/26006574/,,
石窯キッチン 薪火,9,050-3476-0603,615-8232,26,京都市西京区,御陵南荒木町7-19 1F,https://goo.gl/maps/k8WK7Ag2oSzWu2eE6,阪急京都線 桂駅 徒歩10分,"水～日
ランチ　11:30～14:00
（L.O.13:00）
6月以降も営業時間を少し短縮して営業します。当面の間、お席には1時間半の時間制限を設けさせていただいております。
ディナー　17:30～22:00
（L.O.21:00）
6月以降も営業時間を少し短縮して営業致します。当面の間、お席には1時間半の時間制限を設けさせていただいております。","月曜日・火曜日
6月からの定休日です。7月以降は変更になる場合がございます。営業時間も変更しております。当面の間はお席に1時間半の時間制限を設けさせて頂きます。
月曜日・火曜日が祝日の場合は変則的に店休日を変更する場合がございます。",1,4台,不可,..,,https://r.gnavi.co.jp/rr2jtut10000/,https://tabelog.com/kyoto/A2601/A260401/26018698/,,
京焼肉にしき 上桂本店,14,"
050-3314-1917",615-8282,26,京都市西京区,松尾大利町20-8,https://goo.gl/maps/URAj41TA8fZuBAkw9,"阪急嵐山線 上桂駅 徒歩5分
阪急嵐山線 松尾大社駅 徒歩14分","ディナー　17:00～24:00
（L.O.23:00、ドリンクL.O.23:30）","無
年末年始はお休み",1,専用無料3台 （隣にコインパーキングもございます。）,VISA、Master、JCB、AMEX、Diners,可,https://kam4403.gorp.jp/,https://r.gnavi.co.jp/ms49jk2r0000/,https://tabelog.com/kyoto/A2601/A260401/26030950/,,
わら焼き小屋 居酒屋 た藁や 桂店,19,050-3466-4685,615-8107,26,京都市西京区,川島北裏町69 はつみビル1F,https://goo.gl/maps/MLgoNRwR5aQoWsNi8,阪急京都線 桂駅 徒歩1分,"ディナー　17:00～24:00
（L.O.23:00、ドリンクL.O.23:30）","不定休日あり
年末年始",0,近隣のコインパーキングをご利用ください,VISA、Master、JCB、AMEX、Diners,,https://majimeya-katsura.gorp.jp/,https://r.gnavi.co.jp/8dafxz2x0000/,https://tabelog.com/kyoto/A2601/A260401/26032058/,,
餃子の王将 五条桂川店,8,075-394-2221,615-8018,26,京都市西京区,桂徳大寺町87-5 ガイセイビル1F,https://goo.gl/maps/bnkTnHizcECmvZt99,阪急嵐山線 上桂駅 徒歩15分,"11:30～22:00
（L.O.21:50）","火曜日
年末年始の営業は異なります",1,専用4台,不可,,https://ka6p526.gorp.jp/,https://r.gnavi.co.jp/ka6p526/,https://tabelog.com/kyoto/A2601/A260401/26017201/,,
餃子の王将 洛西芸大前店,8,"
075-333-2511",610-1106,26,京都市西京区,大枝沓掛町13,https://goo.gl/maps/XL7wCcBM9tYbF28G8,"阪急京都線 桂駅 車14分
阪急嵐山線 桂駅 車14分","10:00～20:00
（L.O.20:00）
（20：00～22:00はお持帰り限定で営業）","年中無休
年末年始の営業は異なります",1,32台,,,https://www.ohsho.co.jp/,https://r.gnavi.co.jp/ka6p528/,https://tabelog.com/kyoto/A2601/A260401/26005579/,,
餃子の王将 梅津段町店,8,075-864-4333,615-0905,26,京都市右京区,梅津石灘町21,https://goo.gl/maps/8bBSQvrfCErJeXc18,阪急嵐山線 松尾大社駅 車6分,"月～土
11:00～20:00
（L.O.20:00）
（20：00～22：30はお持帰り限定で営業）

日
11:00～20:00
（L.O.20:00）
（20：00～21:30はお持帰り限定で営業）","年中無休
年末年始の営業は異なります",1,専用7台,不可,,https://www.ohsho.co.jp/,https://r.gnavi.co.jp/ka6q050/,https://tabelog.com/kyoto/A2601/A260401/26019502/,,
松屋 桂店,22,075-382-1755,615-8165,26,京都市西京区,樫原盆山16-1,https://goo.gl/maps/U9eXWuzFFMJ552u79,"阪急京都線 桂駅 西口 車8分
阪急嵐山線 桂駅 西口 車8分",24時間営業,年中無休,1,,,,https://www.matsuyafoods.co.jp/,https://r.gnavi.co.jp/ka5v049/,https://tabelog.com/kyoto/A2601/A260401/26020264/,,
れすとらん 椋,10,075-332-6996,610-1123,26,京都市西京区,大原野上里南ノ町358-1 椋ノ木マンション1F,https://goo.gl/maps/q5B4D1snVtLAnyug8,"阪急京都本線 東向日駅 バス15分
阪急交通バス 右京の里停留所 徒歩2分","月～日
ランチ　11:00～14:45
（L.O.14:15）

月・木～日
ディナー　17:30～21:00
（L.O.20:15）",無,1,専用8台,,,https://c152500.gorp.jp/,https://r.gnavi.co.jp/c152500/,https://tabelog.com/kyoto/A2607/A260702/26004410/,,
サイゼリヤ 京都西京極店,20,075-325-0902,615-0802,26,京都市右京区,西京極北庄境町73,https://goo.gl/maps/QVnAKq7z5ihSgXe37,阪急京都線 西京極駅 徒歩13分,11:00～翌02:00,無,1,34台,,,https://www.saizeriya.co.jp/,https://r.gnavi.co.jp/ka63273/,https://tabelog.com/kyoto/A2601/A260401/26012755/,,
サイゼリヤ 牛ケ瀬山柿店,20,075-382-5955,615-8044,26,京都市西京区,牛ケ瀬山柿町2-7-8,https://goo.gl/maps/8KnS3h2Dopx7BbwSA,ＪＲ 桂川駅 徒歩15分,11:00～24:00,無,1,41台,,,https://www.saizeriya.co.jp/,https://r.gnavi.co.jp/ka63274/,https://tabelog.com/kyoto/A2601/A260401/26017272/,,
" 
サイゼリヤ 御陵溝浦店",20,075-382-5781,615-8231,26,京都市西京区,御陵溝浦町27,https://goo.gl/maps/VA9k4omgpBtBpQc9A,"阪急京都線 桂駅 西口 徒歩13分
阪急嵐山線 桂駅 西口 徒歩13分",11:00～翌02:00,無,1,35台,不可,,https://ka63275.gorp.jp/,https://r.gnavi.co.jp/ka63275/,https://tabelog.com/kyoto/A2601/A260401/26017264/,,
サイゼリヤ 阪急桂駅西口店,20,075-382-3690,615-8074,26,京都市西京区,桂南巽町133-2 桂オーエスプラザビル2F,https://goo.gl/maps/n1e6fHVfxPsQ8HJd9,"阪急京都線 桂駅 西口 徒歩1分
阪急嵐山線 桂駅 西口 徒歩1分",10:30～23:00,無,0,,,,https://www.saizeriya.co.jp/,https://r.gnavi.co.jp/ka63650/,https://tabelog.com/kyoto/A2601/A260401/26019216/,,
西貞,22,075-331-0033,610-1132,26,京都市西京区,大原野灰方町74,https://goo.gl/maps/EzZwJ6Pse78gCrZW9,阪急京都線 東向日駅 車15分,8:00～22:00,不定休日あり,0,,,,,https://r.gnavi.co.jp/2ydbncfk0000/,,,
お好み焼・鉄板焼きん太 京都桂店,5,075-391-9100,615-8037 ,26,京都市西京区,下津林大般若町175,https://goo.gl/maps/UuVfhg3K1LKsMpMb6,"阪急京都線 桂駅 徒歩15分
阪急嵐山線 桂駅 徒歩15分","月～日
11:00～24:00
（L.O.23:30",年中無休,1,専用無料50台,JCB、AMEX,,,https://r.gnavi.co.jp/236240gz0000/,https://tabelog.com/kyoto/A2601/A260401/26007099/,,
花たぬき 梅津店,5,075-865-1148,615-0915,26,京都市右京区,梅津南町1-4 ,https://g.page/hanatanuki_u?share,"阪急嵐山線 上桂駅 車5分
阪急京都線 西京極駅 車5分","火～日
17:00～翌3:00
（L.O.2:00）","月曜日
月曜日が祝日の場合は、定休日が翌日にずれます。",1,専用10台,JCB、AMEX、Diners、VISA、Master,,,https://r.gnavi.co.jp/n5t3gy5v0000/,https://tabelog.com/kyoto/A2601/A260403/26017635/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E8%8A%B1%E3%81%9F%E3%81%AC%E3%81%8D-%E6%A2%85%E6%B4%A5%E5%BA%97-hanatanuki-umedu/RCRI1lVUTWOm50HvIrdBMg
レストラン メロディー,10,"
075-333-1233",610-1104,26,京都市西京区,大枝中山町7-126,https://goo.gl/maps/gT7uzYMCLQSUcPmp7,,モーニング　8:00～11:00ランチ　11:00～14:30ディナー　17:30～20:300,"火曜日
※火曜日が祝日の場合は通常通り営業します。",0,,不可,,,https://r.gnavi.co.jp/n9w813r50000/,https://tabelog.com/kyoto/A2601/A260401/26004226/,,
和食さと 京都桂,3,075-382-1130,615-8165,26,京都市西京区,樫原盆山6-2,https://goo.gl/maps/52xqPRUmbG3HZcW19,阪急京都線 桂駅 西口 徒歩23分,11:00～24:00,年中無休,1,専用37台,JCB、AMEX、VISA、Master、Diners,,,https://r.gnavi.co.jp/ptwa20gn0000/,https://tabelog.com/kyoto/A2601/A260401/26013832/,,
よしみね乃里,3,075-331-5521,610-1133,26,京都市西京区,大原野小塩町703 ,https://goo.gl/maps/5h4JgoPo1zsbyatH8,阪急京都線 東向日駅 車20分,9:00～17:00,火曜日,1,無料15台,,,,https://r.gnavi.co.jp/er8xt8rf0000/,https://tabelog.com/kyoto/A2601/A260401/26005109/,,
カポナータ,9,"
075-394-2280",615-8024,26,京都市西京区,西滝川町63,https://goo.gl/maps/TDNqe8nuUBUQ66BS7,阪急京都線 桂駅 徒歩10分,"ランチ　11:30～14:30
（L.O.14:30）
ディナー　18:00～22:00
（L.O.22:00）",無,1,専用2台 （桂川街道沿いたちいり整形外科北隣6、15番。近隣にコインパーキング有り）,不可,,,https://r.gnavi.co.jp/496nb7je0000/,https://tabelog.com/kyoto/A2601/A260401/26013285/,,
Madame Chou Creme,17,075-332-6160,610-1113,26,京都市西京区,大枝南福西町3-1-7,https://goo.gl/maps/QzQ6gYUUwPrHPkCAA,"阪急京都線 桂駅 西口 バス10分
京都市営バス 南福西野停留所 徒歩3分
",10:00～20:00,"不定休日あり
年末年始",1,専用無料4台,Diners、JCB、AMEX,,,https://r.gnavi.co.jp/pu26ugxu0000/,https://tabelog.com/kyoto/A2601/A260401/26013281/,,
フジヤマプリン,10,075-311-3499,615-0881,26,京都市右京区,西京極北大入町68 ファーストビル1F,https://goo.gl/maps/jAXULNpV6RAVBVj89,"阪急京都線 西京極駅 徒歩15分
地下鉄東西線 太秦天神川駅 徒歩20分
阪急京都線 西院駅 バス10分
市営バス 京都外大前停留所 徒歩10分","11:30～20:30
（L.O.20:00）
2016年1月より営業時間が変更になりました。中休み無しの通し営業になります。［月］11:30～18:00L.O. ［水］11:30～20:30(20:00L.O.) ［木］11:30～20:30(20:00L.O.) ［金］11:30～18:00L.O. ［土・日・祝］11:30～20:30(20:00L.O.)","火曜日
※年末年始
※不定休日あり",1,専用4台,不可,,,https://r.gnavi.co.jp/9z38tbgr0000/,https://tabelog.com/kyoto/A2601/A260401/26005233/,,
喜久寿司,1,075-394-0569,615-8083,26,京都市西京区,桂艮町13-97 ,https://goo.gl/maps/ZhtpYZPYESKBtj2o9,阪急京都本線 桂駅 西口 徒歩10分,"月・火・木～日
ディナー　18:00～20:00
（L.O.19:30、ドリンクL.O.19:00）
※予約時に限りランチ 12：00～13：30営業可、詳細店舗までお問い合わせください。","水曜日
祝日と重なった場合は営業いたします。",1,専用2台,VISA、Master、JCB、AMEX,,,https://r.gnavi.co.jp/snz7jpxu0000/,https://tabelog.com/kyoto/A2601/A260401/26004274/,,
"
にしりょう",6,075-331-2413,610-1121,26,京都市西京区,大原野上里北ノ町566-2,https://goo.gl/maps/Kvumh7XC2ePbypxG6,"阪急京都線 東向日駅 徒歩10分
阪急京都線 東向日駅 車5分","月～水・金～日
11:30～21:00
（L.O.20:00）",木曜日,1,専用無料3台,,,,https://r.gnavi.co.jp/amm2wcjv0000/,,,
松よし,1,075-331-3491,610-1125,26,京都市西京区,大原野上里勝山町1-11,https://goo.gl/maps/nfsKEU8485FDysfJ9,阪急京都線 西向日駅 車3分,10:00～20:00,水曜日,1,無料2台,,,,https://r.gnavi.co.jp/2ba80sex0000/,https://tabelog.com/kyoto/A2607/A260702/26015002/,,
"
炭匠 長岡京 とりんちゅ",19,050-3313-1377,617-082,26,長岡京市,開田2-1-4,https://goo.gl/maps/jY82DqNy2NCgejfQ6,"阪急京都線 長岡天神駅 徒歩6分
ＪＲ京都線 長岡京駅 徒歩9分","月～木・日・祝前日・祝日
18:00～翌3:00

金・土
18:00～翌5:00",不定休日あり,1,有料30台,VISA、Master、JCB、Diners,,https://torinchunagaokakyo.gorp.jp/,https://r.gnavi.co.jp/4fzvgpng0000/,https://tabelog.com/kyoto/A2607/A260702/26025584/,,
京の味処 うお寿,1,050-3477-3011,617-0814,26,長岡京市,今里2-17-8,https://goo.gl/maps/QwgMn3GMV18G9mLY6,"阪急京都線 長岡天神駅 徒歩15分
阪急京都線 長岡天神駅 車5分
ＪＲ京都線 長岡京駅 車10分","11:00～20:30
（L.O.20:30）","月曜日
年末年始
※月曜が祝日の場合は営業し、火曜に振替",1,専用無料12台,JCB、AMEX、Diners,,http://www.uosu.jp/,https://r.gnavi.co.jp/ab91uruj0000//,https://tabelog.com/kyoto/A2607/A260702/26002382/,,
魚民 長岡天神西口駅前店,19,075-954-8188,617-0824,26,長岡京市,天神1-1-8,https://goo.gl/maps/4PCtbttq69tWLVYc9,阪急京都線 長岡天神駅 西口 徒歩3分,"月～木・日・祝日
17:00～翌1:00

金
17:00～翌2:00

土・祝前日
17:00～翌3:00
※全日 12:00～24:00にて営業。※ラストオーダー23時（アルコール含む）",無,0,,VISA、Master、JCB、AMEX、Diners,楽天Edy、iD,https://www.monteroza.co.jp/shop.html?shop=802759,https://r.gnavi.co.jp/kaed353/,https://tabelog.com/kyoto/A2607/A260702/26020356/,,
大衆酒場 寿海本店,19,050-3490-6396,617-0824,26,長岡京市,天神1-7-29,https://goo.gl/maps/sv5L3SRPzGwxGX8VA,阪急京都線 長岡天神駅 西口 徒歩3分,"月～土・祝日
16:00～23:00
（L.O.22:30、ドリンクL.O.22:30）
新型コロナウイルス対策のため令和2年5月16日よりアルコール提供最終オーダーは、PM10：30となります。",日曜日,0,周辺にコインパーキング有り,,,,https://r.gnavi.co.jp/2hu8t3130000/,https://tabelog.com/kyoto/A2607/A260702/26010472/,,
呑み喰いや はしげん,19,050-3490-6682,617-0826,26,長岡京市,開田1-21-21,https://goo.gl/maps/rJ5EMavAdRNxm7PQ6,"阪急京都線 長岡天神駅 東口 徒歩5分
ＪＲ京都線 長岡京駅 西口 徒歩9分","火～日
17:30～24:00
（L.O.23:00）
食材の仕入れ状況により、閉店時間を早める場合があります。",不定休日あり,0,,VISA、JCB、AMEX、Diners,,,https://r.gnavi.co.jp/c367500/,https://tabelog.com/kyoto/A2607/A260702/26006585/,,
鳥せい 向日町店,15,075-931-5544,617-0002 ,26,向日市,寺戸町渋川11-55,https://goo.gl/maps/JwSG2NDvJaEbYnxt6,"阪急京都線 東向日駅 徒歩2分
ＪＲ 向日町駅 徒歩10分","金・土・祝前日
17:00～23:30
（L.O.23:00）

月～木・日
17:00～23:00
（L.O.22:30）",不定休日あり,1,専用無料2台,JCB、AMEX、Diners,,http://torisei-m.jp/,https://r.gnavi.co.jp/kaek400/,https://tabelog.com/kyoto/A2607/A260702/26019887/,,
おばんざい幸,19,050-3490-6402,617-0826,26,長岡京市,開田1-21-22,https://goo.gl/maps/8kAL1rp8g4NqUEJ28,阪急京都線 長岡天神駅 徒歩5分,"17:00～24:00
（L.O.23:00）","月曜日
第2日曜日",0,,,,,https://r.gnavi.co.jp/4h9cefmn0000/,,,
こっこや,19,050-3476-0980,617-0826,26,長岡京市,開田2-7-26,https://goo.gl/maps/wyHNrKiM6rsbUxST8,"阪急京都線 長岡天神駅 徒歩5分
ＪＲ京都線 長岡京駅 徒歩8分","月～土
17:00～23:00
（L.O.22:30）
祝日の月曜日も休ませていただきます","日曜日
※祝日の月曜日",0,エピコット閉店の為駐車券のサービスは終わりました。,VISA、Master、JCB、AMEX、Diners,,,https://r.gnavi.co.jp/ka1w000/,https://tabelog.com/kyoto/A2607/A260702/26006050/,,
餃子の王将 国道171号店,8,075-934-1410,617-0004,26,向日市,鶏冠井町清水11,https://goo.gl/maps/XxJKjUANiG4sVjzx9,阪急京都線 西向日駅 東口 徒歩15分,"月
5:00～20:00
（L.O.20:00）
（20：00～5：00はお持帰り限定で営業）

火
11:00～20:00
（L.O.20:00）
（20：00～23:30はお持帰り限定で営業）

水～日
5:00～20:00
（L.O.20:00）
（20：00～5：00はお持帰り限定で営業）","年中無休
年末年始の営業は異なります",0,,,,http://www.ohsho.co.jp/,https://r.gnavi.co.jp/ka6p546/,https://tabelog.com/kyoto/A2607/A260702/26009278/,,
餃子の王将 長岡天神店,8,075-952-8455,617-0826,26,長岡京市,開田1-3-3,https://goo.gl/maps/mVEkfffs4y27W3rx9,阪急京都線 長岡天神駅 東口 徒歩3分,"月～土
11:00～20:00
（L.O.20:00）
（20：00～23:30はお持帰り限定で営業）
※連休中日は上記営業時間となります。

日・祝日
11:00～20:00
（L.O.20:00）
（20：00～22:00はお持帰り限定で営業）
※連休最終日は上記営業時間となります。","年中無休
年末年始の営業は異なります",0,,不可,,http://www.ohsho.co.jp/,https://r.gnavi.co.jp/ka6p548/,https://tabelog.com/kyoto/A2607/A260702/26015208/,,
餃子の王将 東向日店,8,075-932-3422,617-0002,26,向日市,寺戸町渋川2-2,https://goo.gl/maps/ZsZYGiQNAQSqaFzm7,阪急京都線 東向日駅 正面口 徒歩2分,"月～土
11:00～20:00
（L.O.20:00）
（20：00～22:30はお持帰り限定で営業）

日・祝日
11:00～20:00
（L.O.20:00）
（20：00～22:00はお持帰り限定で営業）","年中無休
年末年始の営業は異なります",0,,不可,,http://www.ohsho.co.jp/,https://r.gnavi.co.jp/ka6p547/,https://tabelog.com/kyoto/A2607/A260702/26015209/,,
松のや 長岡天神店,22,075-959-2577,617-0824,26,長岡京市,天神1-30-1,https://goo.gl/maps/36cwRtE9jovvA1k3A,"阪急京都線 長岡天神駅 徒歩1分
ＪＲ京都線 長岡京駅 徒歩13分","7:00～24:00
（L.O.23:30）",無,0,,,,https://www.matsuyafoods.co.jp/matsunoya/,https://r.gnavi.co.jp/me0m8ecu0000/,https://tabelog.com/kyoto/A2607/A260702/26030618/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E6%9D%BE%E3%81%AE%E3%82%84-%E9%95%B7%E5%B2%A1%E5%A4%A9%E7%A5%9E%E5%BA%97-matsunoya-nagaoka-tenjin/5PjsNkhdRo-B_MjmYguKcw
"
松乃家 向日町店",22,075-925-0456,617-0006,26,向日市,上植野町南淀井4,https://goo.gl/maps/oKzotWG88d2d7Ttp6,ＪＲ京都線 長岡京駅 車7分,"5:00～翌2:00
（L.O.1:30）",無,1,,,,https://www.matsuyafoods.co.jp/matsunoya/,https://r.gnavi.co.jp/9597wwxc0000/,https://tabelog.com/kyoto/A2607/A260702/26025754/,,
京料理 寿司 仕出し矢尾卯,6,"050-3469-1824
075-921-9219",617-0005 ,26,向日市,向日町北山3,https://goo.gl/maps/hQQetEmmmA5tP9DU6,"阪急線 西向日駅 徒歩7分
阪急線 東向日駅 徒歩15分
ＪＲ 向日町駅 徒歩20分","月～日
10:00～19:00
（L.O.18:00）","水曜日
年末年始・特定日",1,共有3台,VISA、Master、JCB、AMEX、Diners,可,http://www.yaou.jp/,https://r.gnavi.co.jp/k013200/,https://tabelog.com/kyoto/A2607/A260702/26002909/,,
お食事処 古都久,1,050-3490-6781,617-0837,26,長岡京市,久貝2-15-17 坪内マンション1F,https://goo.gl/maps/htnr33gCAX8wTdST9,"ＪＲ京都線 長岡京駅 徒歩20分
ＪＲ京都線 長岡京駅 車5分
阪急京都線 長岡天神駅 車10分
ＪＲ京都線 長岡京駅 バス5分
阪急バス 久貝停留所 徒歩1分",11:30～20:30,火曜日,1,専用無料2台,,,,https://r.gnavi.co.jp/eh82vnhg0000/,https://tabelog.com/kyoto/A2607/A260702/26028249/,,
まちバル SUBACO,17,"
050-3491-2667",617-0824,26,長岡京市,天神1-7-3,https://goo.gl/maps/zohkMWJ9RmYsCt317,"阪急京都線 長岡天神駅 徒歩1分
ＪＲ京都線 長岡京駅 徒歩13分","11:30～15:00
15:00～19:00",年中無休,0,近隣のコインパーキングをご利用ください。,,,,https://r.gnavi.co.jp/rk1euutn0000/,https://tabelog.com/kyoto/A2607/A260702/26032983/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E3%81%BE%E3%81%A1%E3%83%8F%E3%83%ABsubaco-machi-bar-subaco/tGWPCsIhT1G4YtyODpke-w
